id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,region,canal,costo_unitario
1489,2026-02-12 17:33:09.994997498,70,13,48,407.62,Sur,Distribuidor,219.04
1490,2026-02-12 19:43:33.106553276,196,1,21,37.13,Oriente,Distribuidor,29.18
1491,2026-02-12 21:53:56.218109054,269,34,39,273.68,Centro,Distribuidor,199.6
1492,13/02/2026,49,29,30,44.57,Norte,Tienda,30.2
1493,2026-02-13 02:14:42.441220610,130,13,8,467.68,Oriente,Distribuidor,289.99
1494,13/02/2026,5,29,20,385.51,Oriente,Tienda,217.62
1495,2026-02-13 06:35:28.664332166,27,39,48,332.4,Sur,Online,178.58
1496,13/02/2026,160,24,32,413.71,Oriente,Online,347.2
1497,13/02/2026,149,26,22,327.28,Norte,Distribuidor,NA
1498,13/02/2026,264,17,7,484.78,Sur,Online,252.55
1499,13/02/2026,230,7,9,359.84,Oriente,Online,301.04
1500,13/02/2026,200,13,45,463.08,Sur,Distribuidor,320.51
1501,13/02/2026,50,5,1,263.39,Oriente,Online,205.14
1502,13/02/2026,67,26,29,67.36,Centro,Distribuidor,34.71
1503,13/02/2026,300,3,8,268.81,Centro,Distribuidor,187.75
1504,14/02/2026,58,7,4,72.17,Norte,Online,46.14
1505,14/02/2026,259,39,35,300.32,Centro,Online,231.3
1506,14/02/2026,130,1,3,246.42,Centro,Online,126.52
1507,14/02/2026,215,17,45,315.06,Centro,Online,201.82
1508,2026-02-14 10:50:29.114557278,172,25,40,14.92,Oriente,Online,11.63
1509,2026-02-14 13:00:52.226113056,258,3,7,105.47,Oriente,Tienda,72.03
1510,2026-02-14 15:11:15.337668834,102,15,27,250.75,Sur,Online,173.65
1511,2026-02-14 17:21:38.449224612,209,29,1,475.75,Oriente,Tienda,254.05
1512,2026-02-14 19:32:01.560780390,291,32,27,197.97,Centro,Distribuidor,108.15
1513,2026-02-14 21:42:24.672336168,286,26,16,217.94,Oriente,Online,160.61
1514,14/02/2026,116,16,38,360.2,Norte,Online,265.2
1515,15/02/2026,264,25,7,305.86,Sur,Online,257.74
1516,2026-02-15 04:13:34.007003502,150,28,44,156.47,Sur,Distribuidor,117.22
1517,2026-02-15 06:23:57.118559280,300,9,23,211.3,Oriente,Tienda,142.13
1518,2026-02-15 08:34:20.230115058,36,1,41,116.67,Centro,Tienda,93.34
1519,15/02/2026,287,29,11,483.35,Sur,Online,259.35
1520,2026-02-15 12:55:06.453226612,208,22,42,74.01,Norte,Online,48.64
1521,2026-02-15 15:05:29.564782390,106,16,33,192.2,Norte,Online,115.41
1522,15/02/2026,158,7,36,22.66,Sur,Online,12.16
1523,15/02/2026,121,14,37,118.67,Centro,Distribuidor,91.05
1524,2026-02-15 21:36:38.899449724,55,29,41,392.43,Centro,Online,266.37
1525,2026-02-15 23:47:02.011005502,12,19,17,108.58,Oriente,Distribuidor,75.45
1526,2026-02-16 01:57:25.122561280,145,19,35,49.23,Oriente,Online,31.7
1527,2026-02-16 04:07:48.234117058,136,2,48,242.48,Sur,Tienda,160.31
1528,16/02/2026,3,15,5,14.88,Oriente,Tienda,8.04
1529,16/02/2026,144,3,48,51.54,Oriente,Online,37.91
1530,2026-02-16 10:38:57.568784392,30,11,32,405.74,Oriente,Online,264.28
1531,2026-02-16 12:49:20.680340170,237,30,3,388.02,Norte,Distribuidor,304.93
1532,16/02/2026,279,40,47,458.42,Oriente,Online,260.7
1533,2026-02-16 17:10:06.903451726,115,18,35,428.71,Sur,Online,245.12
1534,2026-02-16 19:20:30.015007504,104,2,14,344.76,Centro,Online,250.3
1535,2026-02-16 21:30:53.126563282,118,32,48,35.64,Oriente,Tienda,28.37
1536,2026-02-16 23:41:16.238119060,5,8,31,393.6,Centro,Distribuidor,261.85
1537,2026-02-17 01:51:39.349674836,248,22,31,424.3,Oriente,Tienda,320.11
1538,2026-02-17 04:02:02.461230614,121,6,17,401.55,NA,Distribuidor,341.22
1539,2026-02-17 06:12:25.572786392,286,12,24,259.15,Norte,Tienda,219.39
1540,2026-02-17 08:22:48.684342170,149,40,23,124.12,Sur,Online,94.4
1541,2026-02-17 10:33:11.795897948,84,36,18,424.21,Norte,Tienda,321.91
1542,17/02/2026,231,15,14,366.31,Oriente,Tienda,214.9
1543,17/02/2026,288,28,15,490.57,Oriente,Distribuidor,388.4
1544,17/02/2026,161,18,15,86.29,Norte,Distribuidor,55.38
1545,17/02/2026,272,2,6,120.58,Sur,Tienda,100.89
1546,2026-02-17 21:25:07.353676838,38,13,27,113.78,NA,Distribuidor,60.13
1547,17/02/2026,226,15,15,398.34,Norte,Distribuidor,259.93
1548,18/02/2026,142,20,36,101.58,Oriente,Distribuidor,70.55
1549,18/02/2026,292,29,8,42.66,Norte,Distribuidor,27.38
1550,2026-02-18 06:06:39.799899950,151,29,15,499.29,NA,Distribuidor,286.44
1551,2026-02-18 08:17:02.911455728,114,3,3,22.16,NA,Tienda,15.68
1552,2026-02-18 10:27:26.023011506,237,19,47,419.27,Oriente,Distribuidor,320.56
1553,2026-02-18 12:37:49.134567284,66,3,13,189.03,Norte,Online,137.18
1554,18/02/2026,258,14,41,422.39,Centro,Tienda,245.86
1555,18/02/2026,249,40,34,281.76,Oriente,Tienda,213.03
1556,2026-02-18 19:08:58.469234616,180,4,24,451.8,Sur,Tienda,266.52
1557,18/02/2026,190,11,40,463.83,NA,Distribuidor,260.36
1558,2026-02-18 23:29:44.692346172,154,31,32,14.46,Sur,Online,10.73
1559,2026-02-19 01:40:07.803901950,196,32,32,46.95,Norte,Distribuidor,37.32
1560,19/02/2026,262,27,30,132.68,Sur,Tienda,88.7
1561,19/02/2026,143,30,49,337.96,Sur,Tienda,231.84
1562,2026-02-19 08:11:17.138569284,101,2,13,445.25,Norte,Tienda,269.8
1563,2026-02-19 10:21:40.250125062,244,9,1,235.37,Norte,Tienda,158.43
1564,19/02/2026,12,28,34,307.42,Sur,Distribuidor,167.91
1565,2026-02-19 14:42:26.473236618,239,31,15,102.36,Sur,Online,85.42
1566,2026-02-19 16:52:49.584792396,49,34,44,404.43,Sur,Online,315.51
1567,2026-02-19 19:03:12.696348174,42,15,14,483.99,Oriente,Tienda,355.15
1568,19/02/2026,166,25,29,141.61,Oriente,Online,97.48
1569,19/02/2026,82,36,34,252.46,Centro,Tienda,196.23
1570,20/02/2026,291,8,18,52.2,Oriente,Tienda,35.14
1571,2026-02-20 03:44:45.142571286,158,9,7,283.98,Oriente,Online,171.81
1572,2026-02-20 05:55:08.254127064,216,37,29,256.36,Norte,Tienda,142.57
1573,2026-02-20 08:05:31.365682840,158,39,31,80.77,Centro,Online,58.69
1574,2026-02-20 10:15:54.477238618,134,32,25,226.61,Centro,Tienda,187.02
1575,20/02/2026,67,17,38,173.71,Oriente,Online,96.19
1576,20/02/2026,7,35,14,265.7,Norte,Tienda,149.59
1577,2026-02-20 16:47:03.811905952,14,37,8,296.97,Norte,Online,193.55
1578,20/02/2026,73,19,27,14.16,Centro,Tienda,11.08
1579,2026-02-20 21:07:50.035017508,163,29,2,382.89,Norte,Tienda,230.83
1580,2026-02-20 23:18:13.146573286,66,7,17,359.38,Sur,Tienda,211.63
1581,2026-02-21 01:28:36.258129064,130,28,37,189.48,Oriente,Online,135.85
1582,2026-02-21 03:38:59.369684842,206,9,14,35.94,Sur,Distribuidor,24.71
1583,21/02/2026,276,28,25,379.92,Centro,Tienda,197.97
1584,21/02/2026,256,6,30,478.04,Centro,Tienda,252.65
1585,21/02/2026,266,29,29,127.67,Norte,Online,92.57
1586,2026-02-21 12:20:31.815907954,25,17,20,168.53,Norte,Tienda,111.7
1587,21/02/2026,281,16,21,100.07,Centro,Tienda,84.04
1588,21/02/2026,253,23,22,292.7,Centro,Tienda,215.86
1589,2026-02-21 18:51:41.150575288,289,31,35,85.87,Sur,Tienda,43.24
1590,21/02/2026,164,3,37,184.54,Sur,Distribuidor,123.34
1591,2026-02-21 23:12:27.373686842,95,21,16,351.54,Norte,Distribuidor,226.76
1592,22/02/2026,270,26,49,284.46,Sur,Tienda,152.85
1593,22/02/2026,110,36,43,199.37,Norte,Tienda,164.11
1594,2026-02-22 05:43:36.708354176,238,37,17,215.92,Norte,Tienda,168.8
1595,22/02/2026,25,22,16,285.43,Oriente,Distribuidor,165.7
1596,2026-02-22 10:04:22.931465732,141,12,2,12.87,Norte,Distribuidor,7.59
1597,22/02/2026,117,13,4,48.47,Sur,Online,24.78
1598,2026-02-22 14:25:09.154577288,25,11,21,441.82,Centro,Online,266.79
1599,2026-02-22 16:35:32.266133066,79,16,39,48.16,Centro,Tienda,33.93
1600,22/02/2026,68,8,34,356.33,Sur,Tienda,230.65
1601,22/02/2026,173,40,30,460.82,Centro,Distribuidor,386.74
1602,22/02/2026,12,40,6,142.63,Norte,Tienda,74.11
1603,23/02/2026,288,2,17,191.54,NA,Tienda,135.42
1604,23/02/2026,128,30,39,288.77,Sur,Distribuidor,231.13
1605,2026-02-23 05:37:50.935467734,96,30,25,442.04,Centro,Distribuidor,295.4
1606,2026-02-23 07:48:14.047023512,92,12,5,471.53,Norte,Distribuidor,236.25
1607,23/02/2026,141,10,5,372.39,Norte,Distribuidor,217.84
1608,2026-02-23 12:09:00.270135068,31,11,20,52.44,Sur,Online,32.16
1609,23/02/2026,20,15,16,337.89,Sur,Distribuidor,283.18
1610,23/02/2026,146,16,41,211.05,Sur,Distribuidor,172.88
1611,2026-02-23 18:40:09.604802400,160,17,37,240.64,Oriente,Tienda,200.26
1612,23/02/2026,43,26,40,34.08,Oriente,Tienda,26.89
1613,2026-02-23 23:00:55.827913956,254,2,9,103.62,Norte,Tienda,64.56
1614,24/02/2026,130,12,5,397.35,Oriente,Online,324.66
1615,2026-02-24 03:21:42.051025512,60,26,42,232.44,Oriente,Distribuidor,196.08
1616,24/02/2026,151,23,2,157.81,Centro,Distribuidor,98.24
1617,2026-02-24 07:42:28.274137068,287,18,9,198.17,Oriente,Online,117.16
1618,24/02/2026,5,32,43,428.66,Centro,Distribuidor,296.38
1619,24/02/2026,266,38,36,377.01,Sur,Tienda,NA
1620,2026-02-24 14:13:37.608804402,130,3,22,143.43,Centro,Online,73.35
1621,24/02/2026,267,38,22,67.58,Centro,Distribuidor,56.16
1622,2026-02-24 18:34:23.831915958,178,3,22,133.48,Sur,Online,109.99
1623,2026-02-24 20:44:46.943471736,253,30,34,461.17,NA,Online,256.84
1624,2026-02-24 22:55:10.055027514,56,1,29,294.98,Norte,Distribuidor,189.59
1625,25/02/2026,83,30,38,271.41,Norte,Tienda,NA
1626,25/02/2026,99,32,46,302.23,Norte,Distribuidor,221.04
1627,2026-02-25 05:26:19.389694846,149,28,33,189.35,Norte,Distribuidor,120.84
1628,25/02/2026,156,21,18,405.48,Centro,Tienda,308.35
1629,2026-02-25 09:47:05.612806402,190,13,7,266.41,Centro,Distribuidor,216.85
1630,25/02/2026,263,27,1,67.21,Norte,Distribuidor,55.39
1631,2026-02-25 14:07:51.835917958,80,36,33,73.24,Oriente,Distribuidor,46.33
1632,2026-02-25 16:18:14.947473736,252,7,1,273.06,Norte,Online,153.12
1633,25/02/2026,97,22,24,468.92,Oriente,Online,384.28
1634,2026-02-25 20:39:01.170585292,260,10,4,161.09,Sur,Online,85.76
1635,2026-02-25 22:49:24.282141070,260,39,4,436.08,Centro,Distribuidor,328.19
1636,2026-02-26 00:59:47.393696848,103,15,18,384.41,Centro,Tienda,211.11
1637,26/02/2026,40,15,27,131.43,Oriente,Online,NA
1638,2026-02-26 05:20:33.616808404,273,4,43,27.81,Norte,Tienda,17.91
1639,2026-02-26 07:30:56.728364182,101,32,32,59.91,Centro,Distribuidor,33.28
1640,2026-02-26 09:41:19.839919960,221,23,33,366.96,Oriente,Online,301.99
1641,2026-02-26 11:51:42.951475738,124,6,28,107.84,Sur,Distribuidor,54.02
1642,2026-02-26 14:02:06.063031516,231,24,42,191.92,Sur,Tienda,156.0
1643,26/02/2026,178,20,41,255.83,Centro,Online,207.05
1644,2026-02-26 18:22:52.286143072,63,37,36,365.48,Norte,Online,223.29
1645,26/02/2026,116,20,6,65.48,Oriente,Online,48.88
1646,2026-02-26 22:43:38.509254626,191,12,16,209.12,Centro,Online,123.06
1647,27/02/2026,62,33,34,247.69,Sur,Tienda,189.62
1648,27/02/2026,256,28,23,275.01,Norte,Online,191.51
1649,27/02/2026,7,8,42,411.0,Oriente,Distribuidor,248.69
1650,2026-02-27 07:25:10.955477738,155,1,24,94.12,Centro,Online,60.24
1651,27/02/2026,92,37,49,405.84,Oriente,Tienda,300.91
1652,2026-02-27 11:45:57.178589294,14,22,13,349.51,Norte,Online,285.6
1653,2026-02-27 13:56:20.290145072,229,6,18,282.38,Norte,Tienda,154.11
1654,2026-02-27 16:06:43.401700850,86,21,13,352.77,Sur,Tienda,246.93
1655,2026-02-27 18:17:06.513256628,133,32,49,211.89,Norte,Distribuidor,124.76
1656,27/02/2026,183,35,37,77.81,Centro,Online,60.73
1657,2026-02-27 22:37:52.736368184,62,15,43,336.22,Oriente,Online,176.38
1658,28/02/2026,219,5,39,267.09,Norte,Online,197.95
1659,28/02/2026,246,6,42,323.29,Norte,Distribuidor,181.44
1660,28/02/2026,230,25,17,175.62,Centro,Distribuidor,124.47
1661,28/02/2026,79,40,15,454.36,Oriente,Tienda,360.08
1662,2026-02-28 09:29:48.294147074,149,29,18,297.81,Oriente,Tienda,227.61
1663,2026-02-28 11:40:11.405702850,138,7,23,51.85,Sur,Tienda,39.59
1664,2026-02-28 13:50:34.517258628,65,40,30,230.4,Sur,Distribuidor,156.96
1665,28/02/2026,13,13,34,380.61,Oriente,Distribuidor,308.96
1666,2026-02-28 18:11:20.740370184,213,38,4,399.13,Centro,Distribuidor,281.72
1667,28/02/2026,242,18,3,252.35,Centro,Tienda,207.21
1668,28/02/2026,213,2,7,448.43,Sur,Distribuidor,309.99
1669,01/03/2026,181,8,18,141.16,Norte,Tienda,95.58
1670,2026-03-01 02:52:53.186593296,173,11,42,211.19,Centro,Tienda,122.03
1671,2026-03-01 05:03:16.298149074,160,33,7,450.31,Norte,Online,311.02
1672,01/03/2026,164,38,40,449.17,Centro,Online,246.69
1673,2026-03-01 09:24:02.521260630,188,27,6,346.0,Oriente,Online,278.32
1674,01/03/2026,191,20,22,430.9,Sur,Tienda,317.38
1675,2026-03-01 13:44:48.744372186,256,12,1,53.5,Norte,Online,45.36
1676,01/03/2026,183,31,4,433.85,Norte,Online,230.91
1677,2026-03-01 18:05:34.967483742,117,27,46,167.1,Oriente,Online,97.63
1678,01/03/2026,282,32,49,97.38,Centro,Distribuidor,78.59
1679,2026-03-01 22:26:21.190595298,196,10,43,127.29,Norte,Tienda,NA
1680,2026-03-02 00:36:44.302151076,34,3,29,214.8,Centro,Online,142.46
1681,02/03/2026,52,27,21,133.08,Oriente,Distribuidor,106.63
1682,02/03/2026,112,35,26,167.08,Sur,Distribuidor,114.06
1683,02/03/2026,252,31,14,76.14,Norte,Distribuidor,NA
1684,2026-03-02 09:18:16.748374186,82,15,9,155.13,Centro,Online,126.0
1685,2026-03-02 11:28:39.859929964,232,16,47,290.42,Norte,Distribuidor,148.37
1686,2026-03-02 13:39:02.971485742,227,13,12,226.51,Centro,Tienda,184.24
1687,2026-03-02 15:49:26.083041520,233,35,42,179.89,Centro,Distribuidor,93.13
1688,02/03/2026,221,11,6,375.76,Centro,Distribuidor,275.45
1689,02/03/2026,42,21,20,447.82,Oriente,Distribuidor,NA
1690,02/03/2026,21,11,24,380.83,NA,Distribuidor,284.55
1691,03/03/2026,42,30,27,172.68,Norte,Tienda,88.39
1692,2026-03-03 02:41:21.640820410,113,35,38,374.78,Sur,Online,297.9
1693,2026-03-03 04:51:44.752376188,105,22,8,84.47,Centro,Tienda,56.01
1694,03/03/2026,192,38,1,73.86,Centro,Tienda,39.35
1695,2026-03-03 09:12:30.975487744,17,31,49,179.36,Sur,Online,134.05
1696,2026-03-03 11:22:54.087043522,120,14,49,405.77,Sur,Distribuidor,272.37
1697,2026-03-03 13:33:17.198599300,129,24,24,130.71,Norte,Online,74.09
1698,2026-03-03 15:43:40.310155078,130,32,47,40.99,Centro,Online,20.72
1699,03/03/2026,60,36,7,74.54,Sur,Tienda,48.18
1700,03/03/2026,48,32,19,430.79,Oriente,Online,NA
1701,2026-03-03 22:14:49.644822410,29,15,22,320.55,Centro,Distribuidor,170.84
1702,04/03/2026,97,35,35,134.07,Centro,Tienda,NA
1703,04/03/2026,10,3,30,282.09,Norte,Distribuidor,203.29
1704,04/03/2026,242,16,29,268.51,Oriente,Tienda,184.06
1705,04/03/2026,232,5,22,331.16,Norte,Distribuidor,173.58
1706,04/03/2026,277,21,11,124.26,NA,Online,104.25
1707,04/03/2026,284,10,20,433.56,Norte,Online,351.4
1708,2026-03-04 13:27:31.425712856,203,19,29,161.59,Oriente,Online,95.46
1709,04/03/2026,247,25,41,350.12,Oriente,Distribuidor,190.05
1710,04/03/2026,290,4,42,17.9,Oriente,Tienda,14.85
1711,2026-03-04 19:58:40.760380190,264,29,34,192.6,Sur,Tienda,127.39
1712,04/03/2026,214,19,1,182.34,Centro,Tienda,111.03
1713,2026-03-05 00:19:26.983491746,200,2,31,276.31,Oriente,Online,185.58
1714,05/03/2026,79,10,30,45.64,Sur,Distribuidor,35.16
1715,2026-03-05 04:40:13.206603302,173,25,48,397.16,Sur,Tienda,221.99
1716,05/03/2026,69,20,18,116.71,Norte,Distribuidor,89.71
1717,05/03/2026,87,19,17,341.75,Centro,Tienda,260.52
1718,2026-03-05 11:11:22.541270634,101,23,38,403.57,Centro,Online,277.97
1719,2026-03-05 13:21:45.652826412,8,24,14,285.32,Norte,Distribuidor,229.12
1720,05/03/2026,200,11,23,373.03,Centro,Tienda,203.77
1721,2026-03-05 17:42:31.875937968,87,34,25,334.31,Norte,Tienda,236.83
1722,05/03/2026,43,28,15,184.21,Sur,Tienda,121.08
1723,05/03/2026,109,5,46,406.34,Sur,Tienda,263.23
1724,2026-03-06 00:13:41.210605302,152,5,22,154.4,NA,Online,90.85
1725,2026-03-06 02:24:04.322161080,17,21,3,289.89,Norte,Tienda,182.72
1726,2026-03-06 04:34:27.433716858,133,12,19,375.24,Sur,Tienda,201.82
1727,2026-03-06 06:44:50.545272636,148,4,44,195.69,Sur,Online,115.08
1728,06/03/2026,277,20,34,158.36,Norte,Tienda,94.25
1729,2026-03-06 11:05:36.768384192,232,38,35,235.08,Sur,Distribuidor,NA
1730,06/03/2026,228,25,1,410.8,Centro,Distribuidor,212.38
1731,06/03/2026,139,14,21,465.66,Sur,Tienda,338.96
1732,06/03/2026,211,11,29,277.09,Norte,Online,160.02
1733,2026-03-06 19:47:09.214607304,28,32,6,334.12,Centro,Online,176.63
1734,06/03/2026,51,11,37,452.6,Centro,Online,273.95
1735,07/03/2026,261,18,1,58.29,Sur,Tienda,33.72
1736,07/03/2026,261,27,1,123.72,Oriente,Tienda,85.76
1737,07/03/2026,8,18,27,357.36,Centro,Distribuidor,223.38
1738,2026-03-07 06:39:04.772386192,138,23,21,413.63,Norte,Online,346.66
1739,2026-03-07 08:49:27.883941970,38,11,16,429.94,Oriente,Tienda,359.96
1740,07/03/2026,111,21,44,213.4,Oriente,Tienda,139.84
1741,07/03/2026,220,5,40,53.78,Centro,Tienda,41.86
1742,07/03/2026,223,23,26,224.51,Sur,Online,113.3
1743,07/03/2026,136,25,16,123.06,NA,Online,85.12
1744,2026-03-07 19:41:23.441720860,256,10,28,152.69,Sur,Distribuidor,116.07
1745,2026-03-07 21:51:46.553276638,49,22,1,388.41,Centro,Online,223.7
1746,08/03/2026,292,19,36,47.01,Norte,Tienda,24.51
1747,08/03/2026,78,1,10,415.51,Oriente,Distribuidor,230.43
1748,08/03/2026,105,7,43,219.56,Norte,Online,143.73
1749,2026-03-08 06:33:18.999499750,169,4,17,302.07,NA,Online,204.57
1750,2026-03-08 08:43:42.111055528,217,1,23,53.93,NA,Online,34.15
1751,2026-03-08 10:54:05.222611306,119,15,7,175.31,Norte,Online,114.65
1752,2026-03-08 13:04:28.334167084,190,40,44,53.95,Centro,Tienda,35.85
1753,08/03/2026,255,12,7,481.16,Centro,Online,370.16
1754,2026-03-08 17:25:14.557278638,266,22,44,405.56,Oriente,Tienda,217.72
1755,2026-03-08 19:35:37.668834416,149,22,15,235.22,Oriente,Tienda,180.92
1756,08/03/2026,164,17,34,119.57,Centro,Tienda,88.6
1757,08/03/2026,140,29,46,467.39,Centro,Distribuidor,355.02
1758,2026-03-09 02:06:47.003501750,258,14,45,178.85,Norte,Tienda,135.4
1759,09/03/2026,269,20,4,88.88,Sur,Online,59.08
1760,2026-03-09 06:27:33.226613306,181,33,14,285.95,Sur,Distribuidor,164.13
1761,2026-03-09 08:37:56.338169084,160,15,14,472.45,Oriente,Online,324.96
1762,09/03/2026,288,12,16,11.88,Centro,Tienda,NA
1763,2026-03-09 12:58:42.561280640,288,40,7,126.68,NA,Online,89.43
1764,2026-03-09 15:09:05.672836418,226,20,32,469.84,Oriente,Distribuidor,236.74
1765,2026-03-09 17:19:28.784392196,11,30,19,93.83,NA,Distribuidor,48.88
1766,2026-03-09 19:29:51.895947974,10,38,2,65.49,Centro,Online,55.5
1767,09/03/2026,271,3,10,289.39,Centro,Online,151.98
1768,2026-03-09 23:50:38.119059530,273,28,17,432.3,Centro,Online,223.12
1769,10/03/2026,183,26,37,243.78,Sur,Distribuidor,152.01
1770,10/03/2026,153,30,12,497.34,Centro,Tienda,417.4
1771,10/03/2026,124,13,6,342.79,Oriente,Online,209.63
1772,10/03/2026,114,13,22,46.3,Sur,Tienda,29.79
1773,10/03/2026,278,2,32,496.49,NA,Distribuidor,358.43
1774,10/03/2026,213,37,41,209.87,Oriente,Online,106.71
1775,2026-03-10 15:03:19.899949974,172,38,20,150.83,Oriente,Online,122.81
1776,10/03/2026,288,2,1,283.36,Norte,Distribuidor,193.2
1777,10/03/2026,174,36,47,159.11,Sur,Online,105.55
1778,2026-03-10 21:34:29.234617308,113,26,6,52.36,NA,Tienda,41.95
1779,10/03/2026,122,11,19,10.7,Oriente,Distribuidor,8.92
1780,2026-03-11 01:55:15.457728864,32,8,18,230.3,Oriente,Distribuidor,149.28
1781,11/03/2026,222,40,6,420.06,Sur,Online,235.38
1782,11/03/2026,119,22,45,290.43,Sur,Distribuidor,228.13
1783,2026-03-11 08:26:24.792396198,39,20,33,499.61,Sur,Online,320.32
1784,2026-03-11 10:36:47.903951976,268,8,23,150.55,Oriente,Online,124.57
1785,2026-03-11 12:47:11.015507754,233,29,23,147.42,Centro,Distribuidor,122.72
1786,2026-03-11 14:57:34.127063532,18,40,26,88.28,Norte,Online,47.69
1787,11/03/2026,149,26,13,90.39,Centro,Tienda,75.46
1788,11/03/2026,149,30,7,149.74,NA,Tienda,94.17
1789,2026-03-11 21:28:43.461730864,126,17,15,398.49,Oriente,Online,289.38
1790,2026-03-11 23:39:06.573286642,238,20,44,453.82,Oriente,Tienda,232.43
1791,12/03/2026,135,16,27,487.79,Centro,Online,395.65
1792,12/03/2026,151,7,26,123.82,Centro,Tienda,89.71
1793,2026-03-12 06:10:15.907953976,236,16,33,441.84,Norte,Distribuidor,320.44
1794,12/03/2026,224,27,15,170.84,Oriente,Online,139.36
1795,12/03/2026,203,23,36,65.29,Centro,Online,44.26
1796,12/03/2026,256,24,45,436.31,Norte,Online,280.84
1797,2026-03-12 14:51:48.354177088,86,9,27,321.69,Sur,Online,258.36
1798,12/03/2026,150,35,5,90.72,Centro,Online,68.93
1799,2026-03-12 19:12:34.577288644,235,20,2,220.62,NA,Online,183.59
1800,2026-03-12 21:22:57.688844422,22,37,33,150.76,Norte,Distribuidor,124.99
1801,12/03/2026,285,17,16,371.03,Sur,Distribuidor,235.16
1802,2026-03-13 01:43:43.911955978,269,31,23,232.17,Oriente,Tienda,152.41
1803,13/03/2026,258,8,38,494.75,Oriente,Online,291.7
1804,2026-03-13 06:04:30.135067534,29,15,16,36.83,Sur,Tienda,26.93
1805,2026-03-13 08:14:53.246623312,213,31,14,183.96,Oriente,Tienda,115.45
1806,2026-03-13 10:25:16.358179090,283,30,29,246.13,Norte,Distribuidor,190.78
1807,13/03/2026,50,20,26,256.54,Oriente,Tienda,139.18
1808,2026-03-13 14:46:02.581290644,95,39,35,164.81,Sur,Distribuidor,89.12
1809,13/03/2026,88,12,15,367.33,Sur,Tienda,209.95
1810,13/03/2026,44,17,3,438.63,Sur,Online,232.26
1811,13/03/2026,278,30,23,469.97,Centro,Tienda,336.97
1812,2026-03-13 23:27:35.027513756,171,29,29,404.5,Sur,Distribuidor,NA
1813,14/03/2026,189,19,34,426.78,Norte,Distribuidor,237.28
1814,14/03/2026,184,11,33,279.77,Oriente,Distribuidor,NA
1815,14/03/2026,3,34,41,414.69,Oriente,Tienda,320.86
1816,14/03/2026,191,7,41,158.72,Centro,Tienda,124.48
1817,2026-03-14 10:19:30.585292646,118,34,23,205.25,Centro,Distribuidor,114.26
1818,14/03/2026,19,20,7,165.29,Norte,Online,125.43
1819,2026-03-14 14:40:16.808404202,23,38,3,239.02,Sur,Online,155.78
1820,14/03/2026,30,24,32,149.93,Centro,Tienda,87.54
1821,2026-03-14 19:01:03.031515758,295,10,31,481.19,Oriente,Tienda,345.25
1822,14/03/2026,108,32,18,163.29,Centro,Distribuidor,NA
1823,14/03/2026,281,15,43,58.04,Centro,Tienda,44.4
1824,15/03/2026,128,37,7,268.14,Sur,Tienda,138.54
1825,2026-03-15 03:42:35.477738868,229,20,41,37.98,Centro,Distribuidor,NA
1826,15/03/2026,111,3,1,64.17,Norte,Distribuidor,33.7
1827,15/03/2026,136,37,14,117.5,Oriente,Tienda,82.58
1828,2026-03-15 10:13:44.812406202,186,40,32,237.53,Sur,Online,193.77
1829,2026-03-15 12:24:07.923961980,144,8,6,222.29,Oriente,Tienda,112.07
1830,15/03/2026,72,40,39,401.85,Norte,Online,271.04
1831,15/03/2026,129,23,10,372.34,Norte,Online,231.78
1832,15/03/2026,261,40,7,218.9,Centro,Online,153.91
1833,2026-03-15 21:05:40.370185092,3,11,26,173.52,Centro,Distribuidor,100.45
1834,15/03/2026,104,8,34,165.07,Centro,Distribuidor,86.28
1835,16/03/2026,224,29,30,389.26,Oriente,Distribuidor,279.91
1836,2026-03-16 03:36:49.704852426,10,30,36,35.52,Norte,Tienda,22.94
1837,2026-03-16 05:47:12.816408204,231,10,21,16.28,Sur,Distribuidor,11.69
1838,2026-03-16 07:57:35.927963982,219,39,17,399.82,Centro,Distribuidor,229.37
1839,16/03/2026,66,28,33,243.8,Oriente,Tienda,150.8
1840,16/03/2026,112,36,10,74.13,Centro,Tienda,51.64
1841,2026-03-16 14:28:45.262631316,13,13,47,125.43,Norte,Online,88.75
1842,2026-03-16 16:39:08.374187094,86,32,42,466.93,Sur,Tienda,294.31
1843,2026-03-16 18:49:31.485742870,234,36,12,431.16,Norte,Tienda,NA
1844,16/03/2026,90,37,16,357.79,Oriente,Distribuidor,213.17
1845,16/03/2026,54,26,41,246.29,Centro,Online,138.2
1846,2026-03-17 01:20:40.820410204,12,22,32,264.96,Norte,Online,162.66
1847,17/03/2026,209,4,15,487.87,Oriente,Tienda,277.99
1848,17/03/2026,14,31,27,483.23,Centro,Distribuidor,348.81
1849,2026-03-17 07:51:50.155077538,121,18,28,115.48,Sur,Distribuidor,80.74
1850,17/03/2026,20,38,17,407.44,NA,Distribuidor,258.28
1851,17/03/2026,75,24,46,106.65,Centro,Distribuidor,65.49
1852,2026-03-17 14:22:59.489744872,243,23,2,114.63,Centro,Tienda,66.85
1853,2026-03-17 16:33:22.601300650,223,22,36,341.29,Centro,Distribuidor,234.61
1854,17/03/2026,70,2,7,208.45,Centro,Online,171.27
1855,2026-03-17 20:54:08.824412206,211,31,13,466.46,Norte,Online,345.18
